id,title_fa,Rate,Rate_cnt,Category1,Category2,Brand,Price,Seller,Is_Fake,min_price_last_month,sub_category
11219881,عینک آفتابی مدل S1010 - MAY,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,4865000,فروشگاه آرکوشپ,True,0,clothe
11053633,عینک شب مدل 18161,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,4710000,فروشگاه آرکوشپ,False,0,clothe
11568493,عینک آفتابی مدل D22839 - Fm-mat,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,4450000,فروشگاه آرکوشپ,True,0,clothe
3420341,عینک آفتابی  مدل FF0385,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,3900000,جهان مال,True,0,clothe
9542749,عینک آفتابی  مدل PL1814 POLARIZED,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,4675000,ترند اپتیک,True,5440000,clothe
10756776,عینک آفتابی دیزل مدل 18174 - fgmat,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,دیزل,4490000,فروشگاه آرکوشپ,False,0,clothe
10764074,عینک آفتابی دیوید بکهام مدل UM2438,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,دیوید بکهام,4800000,تهران اپتیک,False,0,clothe
11164818,عینک شب لاو ور مدل Jb88,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,لاو ور,5100000,ارکان شاپ,False,0,clothe
11712549,عینک آفتابی آکوا دی پولو مدل AQ 129,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,آکوا دی پولو,4840000,نگین گستر پارس,False,0,clothe
1066350,عینک آفتابی آمریکن اوپتیکال مدل AO3025-G46,20,1,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,امریکن اوپتیکال,4032000,لوازم جانبی لوکاس,False,0,clothe
9288810,عینک آفتابی هامر مدل H2-9151,70,2,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,هامر,3970000,کالازون,False,3970000,clothe
12273278,عینک آفتابی مدل 7276 - Fsor,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,4400000,فروشگاه آرکوشپ,True,0,clothe
10724313,عینک آفتابی دیزلز مدل 18167 - polarizaed,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,دیزل,4590000,فروشگاه آرکوشپ,False,0,clothe
10876081,عینک آفتابی مدل Z3273,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,4516100,اوپال اوپتیک,True,0,clothe
11746770,عینک آفتابی مدل خاص کد 83 UV400,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,4154700,آرام جان,True,0,clothe
10650984,عینک آفتابی سلین مدل 1735 -,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,سلین,4100000,عینک دیدار,False,0,clothe
5330775,عینک آفتابی ام اند او مدل Benny-c1,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,ام اند او,4950000,مندو,False,0,clothe
12276870,عینک آفتابی مدل پرسینگ دار,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,4700000,ارکان شاپ,True,0,clothe
11249675,عینک شب مدل 18163 - P,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,4630000,فروشگاه آرکوشپ,False,0,clothe
10369073,عینک آفتابی دیتیای مدل 2-1003 - دسته فنر ,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,دیتیای,3890000,فروشگاه آرکوشپ,False,0,clothe
10700373,عینک آفتابی ژیوانشی مدل 2220,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,ژیوانشی,4510000,فروشگاه آرکوشپ,False,0,clothe
12327876,عینک شب مدل 9530,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,4550000,فروشگاه آرکوشپ,False,0,clothe
12286433,عینک شب مدل 58157 - Fnog,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,3940000,فروشگاه آرکوشپ,True,0,clothe
12423266,عینک آفتابی مدل 4239 - F-sfd,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,4350000,فروشگاه آرکوشپ,True,0,clothe
10058686,عینک شب  مدل 9675- re,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,4190000,فروشگاه آرکوشپ,True,0,clothe
